movieId,title,bagofwords
4254,Crocodile Dundee in Los Angeles (2001), paulhogan lindakozlowski jereburns jonathanbanks alecwilson gerryskilton steverackman sergecockburn aidaturturro paulrodriguez kaitlinhopkins davidclendenning dukebannister bettybobbitt karencrone angelacampbell tirielmora davidngoombujarra patrickdargan mattwinston morgano'neill clarecarey brianturk vladimirmccrary davidbickford rhondaaldrich kevinlarosa darylkeithroach joemichaelburke jimdavidson halfishman martawaller angeloperez gerrydelsol harveyshain kelidaniels lennycitrano caramichellemeschter matthewkimbrough grantpiro davidbaldwin gabrielladilabio alexkuzelicki shanynasmar johnbillingsley jayacovone greggdonovan chads.taylor buddydanielsfriedman markkowalewycz tyhungerford davidfranklin vanmarkell gregorywheeler stevengrives alanzitner careyembry markadair-rios rickgonzalez kennethransom nicholashammond slimdegrey peterkent rayanthony darkotuscan ricanderson keirbeck ronvreeken nickmckinless nicklawson miketyson georgehamilton bethaylward louiseboothby erickcarrillo leocastro ozziedevrish erniedingo aprilfitzsimmons elkejeinsen michaelandrewcolinkeller corinnelaurance ronniemarmo joereith simonwincer comedy drama
2424,You've Got Mail (1998), tomhanks megryan gregkinnear parkerposey jeanstapleton stevezahn heatherburns davechappelle dabneycoleman johnrandolph halleehirsh jeffreyscaperrotta caraseymour katiefinneran michaelbadalucco deborahrush veannecox brucejayfriedman sararamirez howardspiegel dianesokolow juliekass reikoaylesworth katiesagona kathrynmeisle ninazoielam maggiemurphy michelleblakely meredithwhite diannedreyer juliegaldieri leilanichols marya.kelly chrismessina ronobirlahiri andrésogliuzzo petera.mian richardcohen enzoangileri nickbrown annfleuchaus neilbonin billmchugh santiagoquinones lynngrossman doloressirianni nicolebernadette janeadams ceceliaantoinette jasoncicardo elwoodedwards dougferony alfonsogomez-rejon gideonjacobs brickmason georgef.miller scottmullin logansteinhardt anthonywelch noraephron comedy romance
4080,Baby Boom (1987), dianekeaton samshepard haroldramis kristinakennedy michellekennedy samwanamaker jamesspader pathingle brittleach lindaellerbee kimsebastian marygross patriciaestrin elizabethbennett peterelbling sheradanese beverlytodd angeldavid nicholascascone williamfrankfather annieo'donnell georgepetrie pattijohns anniegolden jenniferbalgobin victoriajackson mariannedoherty johnc.cooke carolgillies eugenieross-leming doribrenner janeelliot bendiskin paxtonwhitehead constanceforslund johnj.philbin richardhumphreys hansfordrowe billybeck margarethussey maryo'sullivan katherineborowitz robinbartlett chrisnoth barryheins lisafuller kateo'connell marypeters elizabethphilbin anniemeyers-shyer crystalecheverriaadams trishalawsonadams cathycahn g.waynehill selgasanders jimshelton betsylynnthompson carolgwynnthompson davidward margaretwhitton charlesshyer comedy
2995,House on Haunted Hill (1999), geoffreyrush famkejanssen tayediggs petergallagher chriskattan alilarter bridgettewilson-sampras maxperlich jeffreycombs dickbeebe slavitzajovan lisaloeb jamesmarsters jeannettelewis janettracykeijser petergraves brunoangelico carrielauren geneieveleilyn sheilalussier frankmurgia gregnicotero kevinrego williammalone horror thriller
64231,Punisher: War Zone (2008), raystevenson dominicwest doughutchison colinsalmon wayneknight dashmihok juliebenz stephaniejanusauskas markcamacho romanoorzari kerammalicki-sánchez larryday ronlea tonycalabretta t.j.storm carlosgonzalez-vio davidvadim johndunn-hill nikonikolov aubertpallascio francisb.goldberg patfry robertharrop lindae.smith lynnedebel billhall mattholland bjankamurgel brentskagford jamesmurray casanvar ethangould mikepaterson kanechan stevenp.park edwardyankie tracyjeromephillips giovannicipolla andrewfarmer jean-loupyale mirobedard edouardkeller marcodesjean lisesita nicksita olegpopkov ericdauphin stéphanebyl jonbarton matthewchan gerardolodico lexialexander action crime drama thriller
2408,Cocoon: The Return (1988), donameche wilfordbrimley courteneycox humecronyn jackgilford steveguttenberg barretoliver maureenstapleton elainestritch jessicatandy gwenverdon tahneewelch lindaharrison tyronepowerjr. mikenomad wendyj.cooke hertaware brianc.smith fredbuch haroldbergman glennscherer tomkouchalakos alanjordan fritzdominique irisacker willmarchetti shelleyspurlock tedmilford chrisfuxa billwohrman jaysmith tonyvilajr. brianjayandrews davideaston mattford jackmcdermott darcyshean barriemizerski madelinelee maljones patriciarainier richardjasen patriciawinters rachelrenick ryanszurgot anthonyfinazzo kellyjasen stephanieoldziej priscillaashleybehne glennl.robbins brucemclaughlin buddyreynolds carlosgonzález kevincorrigan robertgwaltney robertshort seancunningham briandennehy maggiegrant bettinam.johnson kaithorup danielpetrie comedy sci-fi
761,"Phantom, The (1996)", billyzane kristyswanson treatwilliams catherinezeta-jones jamesremar cary-hiroyukitagawa billsmitrovich caseysiemaszko davidproval josephragno samanthaeggar jontenney patrickmcgoohan robertcoleby alruscio leonrussom bernardkates johncapodice bokane williamjones johnprosky alanzitner danecarson chatpong'jim'petchlor danefarwell jaredchandler radmaraganajao williamzappa agoeswidjayasoedjarwo clintlilley jophillips austinpeters victormadrona valeriefluegerveras roddailey jennyingedevaney robbiemerritt tommuzila simonwincer action adventure
161966,Elle (2016), isabellehuppert laurentlafitte anneconsigny charlesberling virginieefira judithmagre christianberkel jonasbloquet aliceisaaz vimalapons raphaëllenglet arthurmazet lucasprisor hugoconzelmann stéphanebak huguesmartel anneloiret nicolasbeaucaire davidléotard loïclegendre jean-noëlmartin ericsavin zoharwexler oliviagotanègre raphaëlkahn jinadjemba nicolasullmann florentpeiffer laurentorry fleurgeffrier marieberto carolinebreton ourymilshtein dominiqueplaideau eliselahouassa jeandouchet jean-yvesfreyburger vincentlaunay-franceschini françoisnambot paulverhoeven thriller
73676,Robin-B-Hood (Bo bui gai wak) (2006), jackiechan michaelhui louiskoo charlenechoi biaoyuen yuanyuangao teresacarpio terenceyin conroychi-chungchan andrewlin kenwong hirohayama kenlo cherrieying on-onyu baoguochen matthewmedvedev fengku yuk-manwong tungcho'joe'cheung shiuhunghui man-waiwong katunglam jasontobin asukahiguchi tonyho yat-longli mandychiang gillmohindepaulsingh davidka-yanlee chungchili chi-wangwong yatwaho kin-wahtsui nicholastse danielwu pak-towong hoi-yinglo mo-chanchik jackylow chungkalung christiankila jonathanyat-singlee tak-kwanchoy lisas. pacoyick samkai-senhuang johannaolson courtneywu gangwu winnieleung terencetsui ramling mankinwong hin-waiau anthonycarpio man-chingchan tat-kwongchan fong-daicheung kwok-waicheung wahcheung yuen-sanchoi chi-kuifong kim-hungfu keigambit chunhan guanhuahan junhe sze-manhui louiskwok-wahkeung kin-hinglee sun-himlee man-wailuk pui-kilun mikemoh tobyleonardmoore hyunjinpark konchungtam yuk-kwaito janpaultorgsilson waiyintse jackwai-leungwong tielinzhang beylogan bennychan action comedy drama
154,Beauty of the Day (Belle de jour) (1967), catherinedeneuve jeansorel michelpiccoli genevièvepage pierreclémenti françoisefabian machaméril muni marialatour claudecerval michelcharrel iskakhan bernardmusson marcelcharvey françoismaistre franciscorabal georgesmarchal francisblanche adélaïdeblasquez stéphanebouy luisbuñuel dominiquedandrieux albertdaumergue debutderoseville marceyraud bernardfresson pierremarcay brigitteparmentier antoniopassalia claudesalez dominiquesauvage pierrevaudier luisbuñuel drama
182293,Hare-um Scare-um (1939), pintocolvig melblanc caldalton benhardaway animation children comedy
3713,"Long Walk Home, The (1990)", sissyspacek whoopigoldberg dwightschultz vingrhames dylanbaker erikaalexander lexirandall richardhabersham jasonweaver crystalrobbins cherenesnow chelcieross danbutler philipsterling schuylerfisk nancymooreatchison haynesbrooke jimaycock rebeccawackler charleshubbard harrietsumner gleavesazar jimhaffey stacyfleming jeffersontaffet jayreed afemoomilami debbiehackett lynnepickering fairleymcdonald grahamtimbes normanmatlock dorrelldorsey bobbyhoward cynthiab.wilson danjenkins katherineconely sherwood'ric'pearson kevinthigpen everettmccorvey t.cliffordbibb a.bernardsneed davide.mccorvey carlstephens perrycarter henrymarcusjr. troyladonpate michaelsansom dorothylovecoates christinewindham gladysbozwell bettyjeanwashington minniestringer calliegraham lillianluddington fidellaearls cynthiaking marysteenburgen rhiannona.lapassioneria richardpearce drama
160563,The Legend of Tarzan (2016), alexanderskarsgård roryj.saper christianstevens christophwaltz samuell.jackson margotrobbie sidneyralitsoele osyikhile mens-sanatamakloe antonyacheampong edwardapeagyei ashleybyam caspercrump adamganne aleksandarmikic garycargill shaunsmith ianmercer laurencespellman alexferns rogerevans clivebrunt djimonhounsou charlesbabalola yulemasiteng mimindiweni faithedwards mattcross madeleineworrall williamwollen cédricweber richardjames-neale charlieanson simonrussellbeale johnhollingworth maximdevilliers milesjupp teresachurcher jimbroadbent christopherbenjamin paulhamilton benchaplin faisalmohammed genevieveo'reilly hadleyfraser augustsdakteris sophiaramos caitlinmcintosh thomascoghlan ameliamaebutler jackhammond oliverlamb matildahedley lukesmith johnharveywilson adamscholes owenwalters orlamcfarlane abiadeyemi jaiyeafolabi kwameagyei michaelakinsulire kayodeakinyemi alexanderakosile emmanuelakwafo benalexander antoineallen hughallison fraserandrews jamesfrancisandrews ginoanganda habibanibaba lascoatkins richardbanks nathanbenham andyblithe darrenbooy michaelbordom charles-jeanboucher markbowsher alexanderbracq debohbrown gregbrummel davidburge roddybutton chriscartwright anthonychisholm olachristian roychristian marcelclarke philipped'imperio katherinedenkinson jamesducker johnduggan andrewdunkelberger charlenedurrant guinevereedwards kelvinenwereobi helenevans jackeverson ndongofaye marcoflammer brandonfrancis duanefrancis donsebastianfula andreagambadoro juliangamm samuelgarcia dongayle karengaynord robingeorge craiggoult lydiagreentree livhansen johnharding robinharvey michaelhaynes petebuzzsawholland tinaholland lukehope jermainehumes joyisa tobiasjames-samuels saljobe marcusg.johnson bentleykalu johnsamuelkande joshuakekana attilag.kerekes paulkerry maratkhairoullin deniskhoroshko fredking eirikknutsvik lamarlawrence leonlee jefflongland marianlorencik tyronelove paullow-hang chrisluck tanakamandimika glynmanfo nicholasmarshall nickmckinless leemcqueen peterparkermensah anthonymilton kyranmitchell-nanton karenmkrtchyan stephenmolyneaux michaelmomoh maximusmorgan calinelle florencenzenwefi stephenodubola joshuaokpala jeremiaholaleye rexosafo-asare jacoboshinowo michaelowusu stephenparker macpietowski ellapurnell clayquarchioni rodeckquarshie georgerodd florianschwienbacher jamesthomasscott timothyscott tamarasharpe kieranshekoni petersilva marcussinclair davidspeed richardstanley jennerstronge ellenclairesutherland lamintamba joshuateya stephenstallonethomas stevenfthompson matttownsend douglasutting adamc.webb tomwhelehan dannywright miroslavzaruba drezengarta davidyates action adventure
3402,Turtle Diary (1985), glendajackson benkingsley richardjohnson michaelgambon rosemaryleach eleanorbron harrietwalter jeroenkrabbé nigelhawthorne michaelaldridge romanderson tonymelody garyolsen petercapaldi haroldpinter barbararosenblat chuckjulian neilconrich davehill markjefferis bobkeegan paulineletts jeremynicholas bryanpringle ronniewalsh johnirvin comedy drama romance
8533,"Notebook, The (2004)", timivey genarowlands starlettadupois jamesgarner anthony-michaelq.thomas edgrady renéeamber jenniferechols geoffreyknight kevinconnolly ryangosling heatherwahlquist rachelmcadams andrewschaff mattshelly michaeld.fuller jonathanparksjordan lesleafisher judekitchens samshepard davidthornton joanallen timo'brien mereditho'brien cullenmoss thunderbirddinwiddie patleonard kwelileapart jamesmiddleton frederickbingham danielczekalski peterrosenfeld bradleyd.capshaw jamesscottdeaton jamesmarsden evekagan stephaniewheeler eringuzowski obbababatundé chuckpacheco johncundari hughrobertson robertwashington toddlewis markjohnson robertfraisse barbaraweetman danielchamblin sashaazevedo jamieanneallman robertivey rebeccakoon sandraelisewilliams deborahhobart lindynewton sherrilm.turner sylviajefferies markgarner scottritenour miltonburas elizabethbond matthewbarry nancydemayo meredithzealy juliannekellerlewis madisonwayneellis rileynovak ronaldbetts davidabrams patriciabuckley-moss jonathandickson taylorengel bobforrest pauljohansson michaell.nesbitt adamsumner cameronthrower brucewilliamson quincylamarwills nickcassavetes drama romance
1208,Apocalypse Now (1979), marlonbrando martinsheen robertduvall fredericforrest sambottoms laurencefishburne alberthall harrisonford dennishopper g.d.spradlin jerryziesmer scottglenn bobyers jameskeane kerryrossall ronmcqueen tommason cynthiawood colleencamp lindacarpenter jackthibeau glennwalken georgecantero damienleake herbrice williamupton larrycarney marccoppola danielkiewit fatherelias billgraham hattiebell jerryross dickwhite christianmarquand auroreclément michelpitton frankvillard davidolivier chrystellepelletier robertjulian yvonleseaux romancoppola gian-carlocoppola henrisadardeil gilbertrenkens dongordonbell francisfordcoppola r.leeermey joeestevez larryfranco jimgaines paullambert evana.lottman nicknicholson linnphillipsiii charlesrobinson sebastiánroque pierresegui vittoriostoraro henrystrzalkowski lonnie'lono'woodley francisfordcoppola action drama war
74946,She's Out of My League (2010), jaybaruchel aliceeve t.j.miller mikevogel natetorrence lindsaysloane kylebornheimer jessicast.clair krystenritter debrajorupp adamlefevre kimshaw jasikanicole geoffstults hayesmacarthur andrewdaly sharonmaughan trevoreve adamtomei robinshorr patrickjordan tomstoviak rickapplegate heatherleigh chuckaber jasonmccune yanxi evanalexcole joeeberle philspano jeffadams milacermak mikegaffney toddgally jimgricar robhofmann jasonc.lewis ednusser joryrand tomrieck matthewrichert joesager luciam.aguirre elysealberts tonyamen nicholasbalzer joielbauschatz robertr.bell aaronbernard mindabriley davidcollihan sidneycrosby shawndando jackdavis reneedowning mandyekman jonathaneldell jackieevancho lamardarnellfields jimfitzgerald valgasior josiahhoffman kevinm.jacobs crystalannjones jeffreyjones williamkania jonknapp michaelkolence jimkuhn alexiskupka ericleach alanlee stephaniemacdougall loreleimahoney lauriemann bustermaxxwell seanp.mccarthy lesliemcguier tiffanysandermckenzie christophermele ianmichael jeremymoon susanmoran christophernardizzi philnardozzi jilliano'neil dawnrenee paulj.rosenburg davidsantiago gaynellew.sloman raysobieralski briane.stead robertstull jillianvitko blaseward jameswerley jimfieldsmith comedy
55245,Good Luck Chuck (2007), connorprice troygentile mackenziemowat sashapieterse carolineford danecook chelansimmons danfogler nataliemorris elliaenglish tsengchang michaelteigen chiarazanni benjaminayres carrieannefleming agamdarshi jessicaalba yan-kaycrystallowe steveglenn téahelfrich yasminevox lonnyross tavasmiley connordunn normacowley elizabethschnitzker michelleandrew anniewood elizabayne edwelch tammymorris kari-annwood victoriabidewell chrisolech camilleatebe jessicaolafson susandewest zarataylor simonebailly vivianacruise cassandrasawtell jodiestewart ianfarthing charliemetzger georgemetzger georgewakeham martinlovick lindsaymaxwell aarondudley liamjames kevincrofton juneb.wilde jodelleferland michelleharrison stevebacic georgiacraig jodyracicot robertkelly emmabarker taaylamarkell heatherdoerksen mikebattie sheri-lynnday mikeygranger marciamoulton rhondaonstad uldouzwallace markhelfrich comedy romance
